Stichtag,Bezirkszahl,Bezirksname,Geschlecht,Anzahl
2006-01-01 00:00:00.000,1,Innere Stadt,M,2162
2006-01-01 00:00:00.000,1,Innere Stadt,W,2083
2006-01-01 00:00:00.000,2,St.Leonhard,M,8053
2006-01-01 00:00:00.000,2,St.Leonhard,W,8963
2006-01-01 00:00:00.000,3,Geidorf,M,12759
2006-01-01 00:00:00.000,3,Geidorf,W,14820
2006-01-01 00:00:00.000,4,Lend,M,14237
2006-01-01 00:00:00.000,4,Lend,W,14993
2006-01-01 00:00:00.000,5,Gries,M,14876
2006-01-01 00:00:00.000,5,Gries,W,14105
2006-01-01 00:00:00.000,6,Jakomini,M,17413
2006-01-01 00:00:00.000,6,Jakomini,W,17139
2006-01-01 00:00:00.000,7,Liebenau,M,6513
2006-01-01 00:00:00.000,7,Liebenau,W,6766
2006-01-01 00:00:00.000,8,St.Peter,M,7360
2006-01-01 00:00:00.000,8,St.Peter,W,7934
2006-01-01 00:00:00.000,9,Waltendorf,M,6311
2006-01-01 00:00:00.000,9,Waltendorf,W,6624
2006-01-01 00:00:00.000,10,Ries,M,2939
2006-01-01 00:00:00.000,10,Ries,W,3631
2006-01-01 00:00:00.000,11,Mariatrost,M,4615
2006-01-01 00:00:00.000,11,Mariatrost,W,5072
2006-01-01 00:00:00.000,12,Andritz,M,9120
2006-01-01 00:00:00.000,12,Andritz,W,9854
2006-01-01 00:00:00.000,13,Gösting,M,5240
2006-01-01 00:00:00.000,13,Gösting,W,5632
2006-01-01 00:00:00.000,14,Eggenberg,M,9412
2006-01-01 00:00:00.000,14,Eggenberg,W,10410
2006-01-01 00:00:00.000,15,Wetzelsdorf,M,6870
2006-01-01 00:00:00.000,15,Wetzelsdorf,W,7826
2006-01-01 00:00:00.000,16,Straßgang,M,6836
2006-01-01 00:00:00.000,16,Straßgang,W,7194
2006-01-01 00:00:00.000,17,Puntigam,M,4034
2006-01-01 00:00:00.000,17,Puntigam,W,3592
2006-02-01 00:00:00.000,1,Innere Stadt,M,2172
2006-02-01 00:00:00.000,1,Innere Stadt,W,2077
2006-02-01 00:00:00.000,2,St.Leonhard,M,8054
2006-02-01 00:00:00.000,2,St.Leonhard,W,8941
2006-02-01 00:00:00.000,3,Geidorf,M,12764
2006-02-01 00:00:00.000,3,Geidorf,W,14776
2006-02-01 00:00:00.000,4,Lend,M,14230
2006-02-01 00:00:00.000,4,Lend,W,14993
2006-02-01 00:00:00.000,5,Gries,M,14862
2006-02-01 00:00:00.000,5,Gries,W,14068
2006-02-01 00:00:00.000,6,Jakomini,M,17411
2006-02-01 00:00:00.000,6,Jakomini,W,17141
2006-02-01 00:00:00.000,7,Liebenau,M,6536
2006-02-01 00:00:00.000,7,Liebenau,W,6789
2006-02-01 00:00:00.000,8,St.Peter,M,7363
2006-02-01 00:00:00.000,8,St.Peter,W,7940
2006-02-01 00:00:00.000,9,Waltendorf,M,6311
2006-02-01 00:00:00.000,9,Waltendorf,W,6633
2006-02-01 00:00:00.000,10,Ries,M,2940
2006-02-01 00:00:00.000,10,Ries,W,3686
2006-02-01 00:00:00.000,11,Mariatrost,M,4625
2006-02-01 00:00:00.000,11,Mariatrost,W,5075
2006-02-01 00:00:00.000,12,Andritz,M,9138
2006-02-01 00:00:00.000,12,Andritz,W,9871
2006-02-01 00:00:00.000,13,Gösting,M,5262
2006-02-01 00:00:00.000,13,Gösting,W,5639
2006-02-01 00:00:00.000,14,Eggenberg,M,9426
2006-02-01 00:00:00.000,14,Eggenberg,W,10392
2006-02-01 00:00:00.000,15,Wetzelsdorf,M,6887
2006-02-01 00:00:00.000,15,Wetzelsdorf,W,7835
2006-02-01 00:00:00.000,16,Straßgang,M,6844
2006-02-01 00:00:00.000,16,Straßgang,W,7201
2006-02-01 00:00:00.000,17,Puntigam,M,4067
2006-02-01 00:00:00.000,17,Puntigam,W,3616
2006-03-01 00:00:00.000,1,Innere Stadt,M,2180
2006-03-01 00:00:00.000,1,Innere Stadt,W,2086
2006-03-01 00:00:00.000,2,St.Leonhard,M,8064
2006-03-01 00:00:00.000,2,St.Leonhard,W,8946
2006-03-01 00:00:00.000,3,Geidorf,M,12789
2006-03-01 00:00:00.000,3,Geidorf,W,14779
2006-03-01 00:00:00.000,4,Lend,M,14250
2006-03-01 00:00:00.000,4,Lend,W,15020
2006-03-01 00:00:00.000,5,Gries,M,14860
2006-03-01 00:00:00.000,5,Gries,W,14072
2006-03-01 00:00:00.000,6,Jakomini,M,17413
2006-03-01 00:00:00.000,6,Jakomini,W,17150
2006-03-01 00:00:00.000,7,Liebenau,M,6524
2006-03-01 00:00:00.000,7,Liebenau,W,6781
2006-03-01 00:00:00.000,8,St.Peter,M,7366
2006-03-01 00:00:00.000,8,St.Peter,W,7929
2006-03-01 00:00:00.000,9,Waltendorf,M,6314
2006-03-01 00:00:00.000,9,Waltendorf,W,6621
2006-03-01 00:00:00.000,10,Ries,M,2930
2006-03-01 00:00:00.000,10,Ries,W,3632
2006-03-01 00:00:00.000,11,Mariatrost,M,4625
2006-03-01 00:00:00.000,11,Mariatrost,W,5085
2006-03-01 00:00:00.000,12,Andritz,M,9152
2006-03-01 00:00:00.000,12,Andritz,W,9860
2006-03-01 00:00:00.000,13,Gösting,M,5257
2006-03-01 00:00:00.000,13,Gösting,W,5652
2006-03-01 00:00:00.000,14,Eggenberg,M,9421
2006-03-01 00:00:00.000,14,Eggenberg,W,10382
2006-03-01 00:00:00.000,15,Wetzelsdorf,M,6906
2006-03-01 00:00:00.000,15,Wetzelsdorf,W,7857
2006-03-01 00:00:00.000,16,Straßgang,M,6823
2006-03-01 00:00:00.000,16,Straßgang,W,7202
2006-03-01 00:00:00.000,17,Puntigam,M,4086
2006-03-01 00:00:00.000,17,Puntigam,W,3634
2006-04-01 00:00:00.000,1,Innere Stadt,M,2171
2006-04-01 00:00:00.000,1,Innere Stadt,W,2094
2006-04-01 00:00:00.000,2,St.Leonhard,M,8076
2006-04-01 00:00:00.000,2,St.Leonhard,W,8953
2006-04-01 00:00:00.000,3,Geidorf,M,12815
2006-04-01 00:00:00.000,3,Geidorf,W,14783
2006-04-01 00:00:00.000,4,Lend,M,14294
2006-04-01 00:00:00.000,4,Lend,W,15063
2006-04-01 00:00:00.000,5,Gries,M,14860
2006-04-01 00:00:00.000,5,Gries,W,14105
2006-04-01 00:00:00.000,6,Jakomini,M,17418
2006-04-01 00:00:00.000,6,Jakomini,W,17162
2006-04-01 00:00:00.000,7,Liebenau,M,6536
2006-04-01 00:00:00.000,7,Liebenau,W,6773
2006-04-01 00:00:00.000,8,St.Peter,M,7368
2006-04-01 00:00:00.000,8,St.Peter,W,7950
2006-04-01 00:00:00.000,9,Waltendorf,M,6323
2006-04-01 00:00:00.000,9,Waltendorf,W,6639
2006-04-01 00:00:00.000,10,Ries,M,2942
2006-04-01 00:00:00.000,10,Ries,W,3617
2006-04-01 00:00:00.000,11,Mariatrost,M,4640
2006-04-01 00:00:00.000,11,Mariatrost,W,5086
2006-04-01 00:00:00.000,12,Andritz,M,9160
2006-04-01 00:00:00.000,12,Andritz,W,9866
2006-04-01 00:00:00.000,13,Gösting,M,5217
2006-04-01 00:00:00.000,13,Gösting,W,5634
2006-04-01 00:00:00.000,14,Eggenberg,M,9418
2006-04-01 00:00:00.000,14,Eggenberg,W,10358
2006-04-01 00:00:00.000,15,Wetzelsdorf,M,6879
2006-04-01 00:00:00.000,15,Wetzelsdorf,W,7847
2006-04-01 00:00:00.000,16,Straßgang,M,6805
2006-04-01 00:00:00.000,16,Straßgang,W,7191
2006-04-01 00:00:00.000,17,Puntigam,M,4086
2006-04-01 00:00:00.000,17,Puntigam,W,3627
2006-05-01 00:00:00.000,1,Innere Stadt,M,2179
2006-05-01 00:00:00.000,1,Innere Stadt,W,2103
2006-05-01 00:00:00.000,2,St.Leonhard,M,8071
2006-05-01 00:00:00.000,2,St.Leonhard,W,8971
2006-05-01 00:00:00.000,3,Geidorf,M,12780
2006-05-01 00:00:00.000,3,Geidorf,W,14757
2006-05-01 00:00:00.000,4,Lend,M,14296
2006-05-01 00:00:00.000,4,Lend,W,15079
2006-05-01 00:00:00.000,5,Gries,M,14908
2006-05-01 00:00:00.000,5,Gries,W,14111
2006-05-01 00:00:00.000,6,Jakomini,M,17403
2006-05-01 00:00:00.000,6,Jakomini,W,17162
2006-05-01 00:00:00.000,7,Liebenau,M,6520
2006-05-01 00:00:00.000,7,Liebenau,W,6769
2006-05-01 00:00:00.000,8,St.Peter,M,7356
2006-05-01 00:00:00.000,8,St.Peter,W,7951
2006-05-01 00:00:00.000,9,Waltendorf,M,6320
2006-05-01 00:00:00.000,9,Waltendorf,W,6652
2006-05-01 00:00:00.000,10,Ries,M,2948
2006-05-01 00:00:00.000,10,Ries,W,3616
2006-05-01 00:00:00.000,11,Mariatrost,M,4643
2006-05-01 00:00:00.000,11,Mariatrost,W,5075
2006-05-01 00:00:00.000,12,Andritz,M,9168
2006-05-01 00:00:00.000,12,Andritz,W,9873
2006-05-01 00:00:00.000,13,Gösting,M,5263
2006-05-01 00:00:00.000,13,Gösting,W,5663
2006-05-01 00:00:00.000,14,Eggenberg,M,9449
2006-05-01 00:00:00.000,14,Eggenberg,W,10379
2006-05-01 00:00:00.000,15,Wetzelsdorf,M,6893
2006-05-01 00:00:00.000,15,Wetzelsdorf,W,7867
2006-05-01 00:00:00.000,16,Straßgang,M,6793
2006-05-01 00:00:00.000,16,Straßgang,W,7201
2006-05-01 00:00:00.000,17,Puntigam,M,4082
2006-05-01 00:00:00.000,17,Puntigam,W,3631
2006-06-01 00:00:00.000,1,Innere Stadt,M,2174
2006-06-01 00:00:00.000,1,Innere Stadt,W,2093
2006-06-01 00:00:00.000,2,St.Leonhard,M,8061
2006-06-01 00:00:00.000,2,St.Leonhard,W,8984
2006-06-01 00:00:00.000,3,Geidorf,M,12786
2006-06-01 00:00:00.000,3,Geidorf,W,14744
2006-06-01 00:00:00.000,4,Lend,M,14308
2006-06-01 00:00:00.000,4,Lend,W,15096
2006-06-01 00:00:00.000,5,Gries,M,14884
2006-06-01 00:00:00.000,5,Gries,W,14100
2006-06-01 00:00:00.000,6,Jakomini,M,17426
2006-06-01 00:00:00.000,6,Jakomini,W,17143
2006-06-01 00:00:00.000,7,Liebenau,M,6522
2006-06-01 00:00:00.000,7,Liebenau,W,6758
2006-06-01 00:00:00.000,8,St.Peter,M,7361
2006-06-01 00:00:00.000,8,St.Peter,W,7947
2006-06-01 00:00:00.000,9,Waltendorf,M,6322
2006-06-01 00:00:00.000,9,Waltendorf,W,6661
2006-06-01 00:00:00.000,10,Ries,M,2949
2006-06-01 00:00:00.000,10,Ries,W,3614
2006-06-01 00:00:00.000,11,Mariatrost,M,4651
2006-06-01 00:00:00.000,11,Mariatrost,W,5081
2006-06-01 00:00:00.000,12,Andritz,M,9176
2006-06-01 00:00:00.000,12,Andritz,W,9880
2006-06-01 00:00:00.000,13,Gösting,M,5252
2006-06-01 00:00:00.000,13,Gösting,W,5664
2006-06-01 00:00:00.000,14,Eggenberg,M,9469
2006-06-01 00:00:00.000,14,Eggenberg,W,10391
2006-06-01 00:00:00.000,15,Wetzelsdorf,M,6902
2006-06-01 00:00:00.000,15,Wetzelsdorf,W,7886
2006-06-01 00:00:00.000,16,Straßgang,M,6797
2006-06-01 00:00:00.000,16,Straßgang,W,7207
2006-06-01 00:00:00.000,17,Puntigam,M,4070
2006-06-01 00:00:00.000,17,Puntigam,W,3619
2006-07-01 00:00:00.000,1,Innere Stadt,M,2174
2006-07-01 00:00:00.000,1,Innere Stadt,W,2083
2006-07-01 00:00:00.000,2,St.Leonhard,M,8064
2006-07-01 00:00:00.000,2,St.Leonhard,W,8971
2006-07-01 00:00:00.000,3,Geidorf,M,12722
2006-07-01 00:00:00.000,3,Geidorf,W,14632
2006-07-01 00:00:00.000,4,Lend,M,14269
2006-07-01 00:00:00.000,4,Lend,W,15086
2006-07-01 00:00:00.000,5,Gries,M,14775
2006-07-01 00:00:00.000,5,Gries,W,14024
2006-07-01 00:00:00.000,6,Jakomini,M,17423
2006-07-01 00:00:00.000,6,Jakomini,W,17085
2006-07-01 00:00:00.000,7,Liebenau,M,6531
2006-07-01 00:00:00.000,7,Liebenau,W,6764
2006-07-01 00:00:00.000,8,St.Peter,M,7370
2006-07-01 00:00:00.000,8,St.Peter,W,7943
2006-07-01 00:00:00.000,9,Waltendorf,M,6326
2006-07-01 00:00:00.000,9,Waltendorf,W,6654
2006-07-01 00:00:00.000,10,Ries,M,2937
2006-07-01 00:00:00.000,10,Ries,W,3610
2006-07-01 00:00:00.000,11,Mariatrost,M,4663
2006-07-01 00:00:00.000,11,Mariatrost,W,5071
2006-07-01 00:00:00.000,12,Andritz,M,9180
2006-07-01 00:00:00.000,12,Andritz,W,9873
2006-07-01 00:00:00.000,13,Gösting,M,5230
2006-07-01 00:00:00.000,13,Gösting,W,5638
2006-07-01 00:00:00.000,14,Eggenberg,M,9472
2006-07-01 00:00:00.000,14,Eggenberg,W,10360
2006-07-01 00:00:00.000,15,Wetzelsdorf,M,6931
2006-07-01 00:00:00.000,15,Wetzelsdorf,W,7940
2006-07-01 00:00:00.000,16,Straßgang,M,6842
2006-07-01 00:00:00.000,16,Straßgang,W,7240
2006-07-01 00:00:00.000,17,Puntigam,M,4071
2006-07-01 00:00:00.000,17,Puntigam,W,3614
2006-08-01 00:00:00.000,1,Innere Stadt,M,2158
2006-08-01 00:00:00.000,1,Innere Stadt,W,2080
2006-08-01 00:00:00.000,2,St.Leonhard,M,8045
2006-08-01 00:00:00.000,2,St.Leonhard,W,8939
2006-08-01 00:00:00.000,3,Geidorf,M,12626
2006-08-01 00:00:00.000,3,Geidorf,W,14602
2006-08-01 00:00:00.000,4,Lend,M,14238
2006-08-01 00:00:00.000,4,Lend,W,15069
2006-08-01 00:00:00.000,5,Gries,M,14713
2006-08-01 00:00:00.000,5,Gries,W,13980
2006-08-01 00:00:00.000,6,Jakomini,M,17380
2006-08-01 00:00:00.000,6,Jakomini,W,17040
2006-08-01 00:00:00.000,7,Liebenau,M,6546
2006-08-01 00:00:00.000,7,Liebenau,W,6766
2006-08-01 00:00:00.000,8,St.Peter,M,7380
2006-08-01 00:00:00.000,8,St.Peter,W,7957
2006-08-01 00:00:00.000,9,Waltendorf,M,6307
2006-08-01 00:00:00.000,9,Waltendorf,W,6643
2006-08-01 00:00:00.000,10,Ries,M,2934
2006-08-01 00:00:00.000,10,Ries,W,3597
2006-08-01 00:00:00.000,11,Mariatrost,M,4657
2006-08-01 00:00:00.000,11,Mariatrost,W,5053
2006-08-01 00:00:00.000,12,Andritz,M,9180
2006-08-01 00:00:00.000,12,Andritz,W,9857
2006-08-01 00:00:00.000,13,Gösting,M,5236
2006-08-01 00:00:00.000,13,Gösting,W,5665
2006-08-01 00:00:00.000,14,Eggenberg,M,9499
2006-08-01 00:00:00.000,14,Eggenberg,W,10368
2006-08-01 00:00:00.000,15,Wetzelsdorf,M,6904
2006-08-01 00:00:00.000,15,Wetzelsdorf,W,7920
2006-08-01 00:00:00.000,16,Straßgang,M,6861
2006-08-01 00:00:00.000,16,Straßgang,W,7307
2006-08-01 00:00:00.000,17,Puntigam,M,4121
2006-08-01 00:00:00.000,17,Puntigam,W,3614
2006-09-01 00:00:00.000,1,Innere Stadt,M,2162
2006-09-01 00:00:00.000,1,Innere Stadt,W,2075
2006-09-01 00:00:00.000,2,St.Leonhard,M,8013
2006-09-01 00:00:00.000,2,St.Leonhard,W,8903
2006-09-01 00:00:00.000,3,Geidorf,M,12609
2006-09-01 00:00:00.000,3,Geidorf,W,14576
2006-09-01 00:00:00.000,4,Lend,M,14264
2006-09-01 00:00:00.000,4,Lend,W,15048
2006-09-01 00:00:00.000,5,Gries,M,14763
2006-09-01 00:00:00.000,5,Gries,W,14020
2006-09-01 00:00:00.000,6,Jakomini,M,17399
2006-09-01 00:00:00.000,6,Jakomini,W,17021
2006-09-01 00:00:00.000,7,Liebenau,M,6529
2006-09-01 00:00:00.000,7,Liebenau,W,6765
2006-09-01 00:00:00.000,8,St.Peter,M,7374
2006-09-01 00:00:00.000,8,St.Peter,W,7978
2006-09-01 00:00:00.000,9,Waltendorf,M,6308
2006-09-01 00:00:00.000,9,Waltendorf,W,6640
2006-09-01 00:00:00.000,10,Ries,M,2933
2006-09-01 00:00:00.000,10,Ries,W,3591
2006-09-01 00:00:00.000,11,Mariatrost,M,4654
2006-09-01 00:00:00.000,11,Mariatrost,W,5061
2006-09-01 00:00:00.000,12,Andritz,M,9165
2006-09-01 00:00:00.000,12,Andritz,W,9862
2006-09-01 00:00:00.000,13,Gösting,M,5232
2006-09-01 00:00:00.000,13,Gösting,W,5652
2006-09-01 00:00:00.000,14,Eggenberg,M,9463
2006-09-01 00:00:00.000,14,Eggenberg,W,10366
2006-09-01 00:00:00.000,15,Wetzelsdorf,M,6900
2006-09-01 00:00:00.000,15,Wetzelsdorf,W,7936
2006-09-01 00:00:00.000,16,Straßgang,M,6897
2006-09-01 00:00:00.000,16,Straßgang,W,7300
2006-09-01 00:00:00.000,17,Puntigam,M,4057
2006-09-01 00:00:00.000,17,Puntigam,W,3631
2006-10-01 00:00:00.000,1,Innere Stadt,M,2173
2006-10-01 00:00:00.000,1,Innere Stadt,W,2089
2006-10-01 00:00:00.000,2,St.Leonhard,M,8039
2006-10-01 00:00:00.000,2,St.Leonhard,W,8903
2006-10-01 00:00:00.000,3,Geidorf,M,12600
2006-10-01 00:00:00.000,3,Geidorf,W,14603
2006-10-01 00:00:00.000,4,Lend,M,14337
2006-10-01 00:00:00.000,4,Lend,W,15156
2006-10-01 00:00:00.000,5,Gries,M,14762
2006-10-01 00:00:00.000,5,Gries,W,14034
2006-10-01 00:00:00.000,6,Jakomini,M,17530
2006-10-01 00:00:00.000,6,Jakomini,W,17129
2006-10-01 00:00:00.000,7,Liebenau,M,6571
2006-10-01 00:00:00.000,7,Liebenau,W,6801
2006-10-01 00:00:00.000,8,St.Peter,M,7390
2006-10-01 00:00:00.000,8,St.Peter,W,7985
2006-10-01 00:00:00.000,9,Waltendorf,M,6295
2006-10-01 00:00:00.000,9,Waltendorf,W,6660
2006-10-01 00:00:00.000,10,Ries,M,2943
2006-10-01 00:00:00.000,10,Ries,W,3605
2006-10-01 00:00:00.000,11,Mariatrost,M,4663
2006-10-01 00:00:00.000,11,Mariatrost,W,5082
2006-10-01 00:00:00.000,12,Andritz,M,9159
2006-10-01 00:00:00.000,12,Andritz,W,9878
2006-10-01 00:00:00.000,13,Gösting,M,5231
2006-10-01 00:00:00.000,13,Gösting,W,5626
2006-10-01 00:00:00.000,14,Eggenberg,M,9566
2006-10-01 00:00:00.000,14,Eggenberg,W,10465
2006-10-01 00:00:00.000,15,Wetzelsdorf,M,6880
2006-10-01 00:00:00.000,15,Wetzelsdorf,W,7935
2006-10-01 00:00:00.000,16,Straßgang,M,6935
2006-10-01 00:00:00.000,16,Straßgang,W,7316
2006-10-01 00:00:00.000,17,Puntigam,M,4068
2006-10-01 00:00:00.000,17,Puntigam,W,3627
2006-11-01 00:00:00.000,1,Innere Stadt,M,2184
2006-11-01 00:00:00.000,1,Innere Stadt,W,2111
2006-11-01 00:00:00.000,2,St.Leonhard,M,8121
2006-11-01 00:00:00.000,2,St.Leonhard,W,8993
2006-11-01 00:00:00.000,3,Geidorf,M,12755
2006-11-01 00:00:00.000,3,Geidorf,W,14848
2006-11-01 00:00:00.000,4,Lend,M,14470
2006-11-01 00:00:00.000,4,Lend,W,15293
2006-11-01 00:00:00.000,5,Gries,M,14754
2006-11-01 00:00:00.000,5,Gries,W,14060
2006-11-01 00:00:00.000,6,Jakomini,M,17758
2006-11-01 00:00:00.000,6,Jakomini,W,17297
2006-11-01 00:00:00.000,7,Liebenau,M,6568
2006-11-01 00:00:00.000,7,Liebenau,W,6809
2006-11-01 00:00:00.000,8,St.Peter,M,7412
2006-11-01 00:00:00.000,8,St.Peter,W,7983
2006-11-01 00:00:00.000,9,Waltendorf,M,6304
2006-11-01 00:00:00.000,9,Waltendorf,W,6668
2006-11-01 00:00:00.000,10,Ries,M,2965
2006-11-01 00:00:00.000,10,Ries,W,3642
2006-11-01 00:00:00.000,11,Mariatrost,M,4673
2006-11-01 00:00:00.000,11,Mariatrost,W,5101
2006-11-01 00:00:00.000,12,Andritz,M,9152
2006-11-01 00:00:00.000,12,Andritz,W,9877
2006-11-01 00:00:00.000,13,Gösting,M,5232
2006-11-01 00:00:00.000,13,Gösting,W,5630
2006-11-01 00:00:00.000,14,Eggenberg,M,9601
2006-11-01 00:00:00.000,14,Eggenberg,W,10474
2006-11-01 00:00:00.000,15,Wetzelsdorf,M,6873
2006-11-01 00:00:00.000,15,Wetzelsdorf,W,7937
2006-11-01 00:00:00.000,16,Straßgang,M,6964
2006-11-01 00:00:00.000,16,Straßgang,W,7351
2006-11-01 00:00:00.000,17,Puntigam,M,4071
2006-11-01 00:00:00.000,17,Puntigam,W,3647
2006-12-01 00:00:00.000,1,Innere Stadt,M,2202
2006-12-01 00:00:00.000,1,Innere Stadt,W,2116
2006-12-01 00:00:00.000,2,St.Leonhard,M,8117
2006-12-01 00:00:00.000,2,St.Leonhard,W,9005
2006-12-01 00:00:00.000,3,Geidorf,M,12778
2006-12-01 00:00:00.000,3,Geidorf,W,14891
2006-12-01 00:00:00.000,4,Lend,M,14513
2006-12-01 00:00:00.000,4,Lend,W,15321
2006-12-01 00:00:00.000,5,Gries,M,14777
2006-12-01 00:00:00.000,5,Gries,W,14083
2006-12-01 00:00:00.000,6,Jakomini,M,17777
2006-12-01 00:00:00.000,6,Jakomini,W,17307
2006-12-01 00:00:00.000,7,Liebenau,M,6550
2006-12-01 00:00:00.000,7,Liebenau,W,6797
2006-12-01 00:00:00.000,8,St.Peter,M,7403
2006-12-01 00:00:00.000,8,St.Peter,W,7964
2006-12-01 00:00:00.000,9,Waltendorf,M,6306
2006-12-01 00:00:00.000,9,Waltendorf,W,6666
