wkurz;sprengel;ptname;ptlang;listenplatz;gesamt;unguel;gueltig;stimmen
LT2010;611;BZÖ;Bündnis Zukunft Österreich;6;303;1;302;11
LT2010;611;CPÖ;Christliche Partei Österreichs;8;303;1;302;1
LT2010;612;SPÖ;Sozialdemokratische Partei Österreichs;1;318;7;311;94
LT2010;612;ÖVP;Österreichische Volkspartei;2;318;7;311;60
LT2010;612;KPÖ;Kommunistische Partei Österreichs;3;318;7;311;38
LT2010;612;GRÜNE;Die Grünen - Die Grüne Alternative;4;318;7;311;74
LT2010;612;FPÖ;Freiheitliche Partei Österreichs;5;318;7;311;33
LT2010;612;BZÖ;Bündnis Zukunft Österreich;6;318;7;311;11
LT2010;612;CPÖ;Christliche Partei Österreichs;8;318;7;311;1
LT2010;613;SPÖ;Sozialdemokratische Partei Österreichs;1;299;5;294;79
LT2010;613;ÖVP;Österreichische Volkspartei;2;299;5;294;81
LT2010;613;KPÖ;Kommunistische Partei Österreichs;3;299;5;294;45
LT2010;613;GRÜNE;Die Grünen - Die Grüne Alternative;4;299;5;294;37
LT2010;613;FPÖ;Freiheitliche Partei Österreichs;5;299;5;294;36
LT2010;613;BZÖ;Bündnis Zukunft Österreich;6;299;5;294;9
LT2010;613;CPÖ;Christliche Partei Österreichs;8;299;5;294;7
LT2010;614;SPÖ;Sozialdemokratische Partei Österreichs;1;245;4;241;81
LT2010;614;ÖVP;Österreichische Volkspartei;2;245;4;241;44
LT2010;614;KPÖ;Kommunistische Partei Österreichs;3;245;4;241;25
LT2010;614;GRÜNE;Die Grünen - Die Grüne Alternative;4;245;4;241;31
LT2010;614;FPÖ;Freiheitliche Partei Österreichs;5;245;4;241;50
LT2010;614;BZÖ;Bündnis Zukunft Österreich;6;245;4;241;9
LT2010;614;CPÖ;Christliche Partei Österreichs;8;245;4;241;1
LT2010;615;SPÖ;Sozialdemokratische Partei Österreichs;1;300;2;298;98
LT2010;615;ÖVP;Österreichische Volkspartei;2;300;2;298;57
LT2010;615;KPÖ;Kommunistische Partei Österreichs;3;300;2;298;37
LT2010;615;GRÜNE;Die Grünen - Die Grüne Alternative;4;300;2;298;44
LT2010;615;FPÖ;Freiheitliche Partei Österreichs;5;300;2;298;42
LT2010;615;BZÖ;Bündnis Zukunft Österreich;6;300;2;298;15
LT2010;615;CPÖ;Christliche Partei Österreichs;8;300;2;298;5
LT2010;616;SPÖ;Sozialdemokratische Partei Österreichs;1;375;7;368;110
LT2010;616;ÖVP;Österreichische Volkspartei;2;375;7;368;98
LT2010;616;KPÖ;Kommunistische Partei Österreichs;3;375;7;368;43
LT2010;616;GRÜNE;Die Grünen - Die Grüne Alternative;4;375;7;368;54
LT2010;616;FPÖ;Freiheitliche Partei Österreichs;5;375;7;368;49
LT2010;616;BZÖ;Bündnis Zukunft Österreich;6;375;7;368;8
LT2010;616;CPÖ;Christliche Partei Österreichs;8;375;7;368;6
LT2010;617;SPÖ;Sozialdemokratische Partei Österreichs;1;311;6;305;92
LT2010;617;ÖVP;Österreichische Volkspartei;2;311;6;305;89
LT2010;617;KPÖ;Kommunistische Partei Österreichs;3;311;6;305;35
LT2010;617;GRÜNE;Die Grünen - Die Grüne Alternative;4;311;6;305;38
LT2010;617;FPÖ;Freiheitliche Partei Österreichs;5;311;6;305;36
LT2010;617;BZÖ;Bündnis Zukunft Österreich;6;311;6;305;8
LT2010;617;CPÖ;Christliche Partei Österreichs;8;311;6;305;7
LT2010;618;SPÖ;Sozialdemokratische Partei Österreichs;1;470;3;467;135
LT2010;618;ÖVP;Österreichische Volkspartei;2;470;3;467;118
LT2010;618;KPÖ;Kommunistische Partei Österreichs;3;470;3;467;66
LT2010;618;GRÜNE;Die Grünen - Die Grüne Alternative;4;470;3;467;75
LT2010;618;FPÖ;Freiheitliche Partei Österreichs;5;470;3;467;49
LT2010;618;BZÖ;Bündnis Zukunft Österreich;6;470;3;467;17
LT2010;618;CPÖ;Christliche Partei Österreichs;8;470;3;467;7
LT2010;619;SPÖ;Sozialdemokratische Partei Österreichs;1;393;9;384;121
LT2010;619;ÖVP;Österreichische Volkspartei;2;393;9;384;111
LT2010;619;KPÖ;Kommunistische Partei Österreichs;3;393;9;384;37
LT2010;619;GRÜNE;Die Grünen - Die Grüne Alternative;4;393;9;384;51
LT2010;619;FPÖ;Freiheitliche Partei Österreichs;5;393;9;384;42
LT2010;619;BZÖ;Bündnis Zukunft Österreich;6;393;9;384;19
LT2010;619;CPÖ;Christliche Partei Österreichs;8;393;9;384;3
LT2010;620;SPÖ;Sozialdemokratische Partei Österreichs;1;356;3;353;122
LT2010;620;ÖVP;Österreichische Volkspartei;2;356;3;353;104
LT2010;620;KPÖ;Kommunistische Partei Österreichs;3;356;3;353;33
LT2010;620;GRÜNE;Die Grünen - Die Grüne Alternative;4;356;3;353;38
LT2010;620;FPÖ;Freiheitliche Partei Österreichs;5;356;3;353;41
LT2010;620;BZÖ;Bündnis Zukunft Österreich;6;356;3;353;12
LT2010;620;CPÖ;Christliche Partei Österreichs;8;356;3;353;3
LT2010;621;SPÖ;Sozialdemokratische Partei Österreichs;1;299;3;296;119
LT2010;621;ÖVP;Österreichische Volkspartei;2;299;3;296;63
LT2010;621;KPÖ;Kommunistische Partei Österreichs;3;299;3;296;30
LT2010;621;GRÜNE;Die Grünen - Die Grüne Alternative;4;299;3;296;15
LT2010;621;FPÖ;Freiheitliche Partei Österreichs;5;299;3;296;47
LT2010;621;BZÖ;Bündnis Zukunft Österreich;6;299;3;296;19
LT2010;621;CPÖ;Christliche Partei Österreichs;8;299;3;296;3
LT2010;622;SPÖ;Sozialdemokratische Partei Österreichs;1;257;3;254;121
LT2010;622;ÖVP;Österreichische Volkspartei;2;257;3;254;40
LT2010;622;KPÖ;Kommunistische Partei Österreichs;3;257;3;254;25
LT2010;622;GRÜNE;Die Grünen - Die Grüne Alternative;4;257;3;254;12
LT2010;622;FPÖ;Freiheitliche Partei Österreichs;5;257;3;254;46
LT2010;622;BZÖ;Bündnis Zukunft Österreich;6;257;3;254;8
LT2010;622;CPÖ;Christliche Partei Österreichs;8;257;3;254;2
LT2010;623;SPÖ;Sozialdemokratische Partei Österreichs;1;493;8;485;157
LT2010;623;ÖVP;Österreichische Volkspartei;2;493;8;485;167
LT2010;623;KPÖ;Kommunistische Partei Österreichs;3;493;8;485;33
LT2010;623;GRÜNE;Die Grünen - Die Grüne Alternative;4;493;8;485;51
LT2010;623;FPÖ;Freiheitliche Partei Österreichs;5;493;8;485;60
LT2010;623;BZÖ;Bündnis Zukunft Österreich;6;493;8;485;16
LT2010;623;CPÖ;Christliche Partei Österreichs;8;493;8;485;1
LT2010;624;SPÖ;Sozialdemokratische Partei Österreichs;1;301;5;296;117
LT2010;624;ÖVP;Österreichische Volkspartei;2;301;5;296;67
LT2010;624;KPÖ;Kommunistische Partei Österreichs;3;301;5;296;33
LT2010;624;GRÜNE;Die Grünen - Die Grüne Alternative;4;301;5;296;25
LT2010;624;FPÖ;Freiheitliche Partei Österreichs;5;301;5;296;41
LT2010;624;BZÖ;Bündnis Zukunft Österreich;6;301;5;296;12
LT2010;624;CPÖ;Christliche Partei Österreichs;8;301;5;296;1
LT2010;625;SPÖ;Sozialdemokratische Partei Österreichs;1;351;4;347;180
LT2010;625;ÖVP;Österreichische Volkspartei;2;351;4;347;49
LT2010;625;KPÖ;Kommunistische Partei Österreichs;3;351;4;347;28
LT2010;625;GRÜNE;Die Grünen - Die Grüne Alternative;4;351;4;347;20
LT2010;625;FPÖ;Freiheitliche Partei Österreichs;5;351;4;347;57
LT2010;625;BZÖ;Bündnis Zukunft Österreich;6;351;4;347;12
LT2010;625;CPÖ;Christliche Partei Österreichs;8;351;4;347;1
LT2010;626;SPÖ;Sozialdemokratische Partei Österreichs;1;308;3;305;122
LT2010;626;ÖVP;Österreichische Volkspartei;2;308;3;305;41
LT2010;626;KPÖ;Kommunistische Partei Österreichs;3;308;3;305;42
LT2010;626;GRÜNE;Die Grünen - Die Grüne Alternative;4;308;3;305;17
LT2010;626;FPÖ;Freiheitliche Partei Österreichs;5;308;3;305;65
LT2010;626;BZÖ;Bündnis Zukunft Österreich;6;308;3;305;15
LT2010;626;CPÖ;Christliche Partei Österreichs;8;308;3;305;3
LT2010;627;SPÖ;Sozialdemokratische Partei Österreichs;1;300;4;296;162
LT2010;627;ÖVP;Österreichische Volkspartei;2;300;4;296;37
LT2010;627;KPÖ;Kommunistische Partei Österreichs;3;300;4;296;36
LT2010;627;GRÜNE;Die Grünen - Die Grüne Alternative;4;300;4;296;10
LT2010;627;FPÖ;Freiheitliche Partei Österreichs;5;300;4;296;43
LT2010;627;BZÖ;Bündnis Zukunft Österreich;6;300;4;296;7
LT2010;627;CPÖ;Christliche Partei Österreichs;8;300;4;296;1
LT2010;628;SPÖ;Sozialdemokratische Partei Österreichs;1;223;1;222;102
LT2010;628;ÖVP;Österreichische Volkspartei;2;223;1;222;27
LT2010;628;KPÖ;Kommunistische Partei Österreichs;3;223;1;222;30
LT2010;628;GRÜNE;Die Grünen - Die Grüne Alternative;4;223;1;222;8
LT2010;628;FPÖ;Freiheitliche Partei Österreichs;5;223;1;222;46
LT2010;628;BZÖ;Bündnis Zukunft Österreich;6;223;1;222;9
LT2010;628;CPÖ;Christliche Partei Österreichs;8;223;1;222;0
LT2010;629;SPÖ;Sozialdemokratische Partei Österreichs;1;239;2;237;101
LT2010;629;ÖVP;Österreichische Volkspartei;2;239;2;237;28
LT2010;629;KPÖ;Kommunistische Partei Österreichs;3;239;2;237;34
LT2010;629;GRÜNE;Die Grünen - Die Grüne Alternative;4;239;2;237;10
LT2010;629;FPÖ;Freiheitliche Partei Österreichs;5;239;2;237;54
LT2010;629;BZÖ;Bündnis Zukunft Österreich;6;239;2;237;8
LT2010;629;CPÖ;Christliche Partei Österreichs;8;239;2;237;2
LT2010;630;SPÖ;Sozialdemokratische Partei Österreichs;1;290;0;290;139
LT2010;630;ÖVP;Österreichische Volkspartei;2;290;0;290;35
LT2010;630;KPÖ;Kommunistische Partei Österreichs;3;290;0;290;25
LT2010;630;GRÜNE;Die Grünen - Die Grüne Alternative;4;290;0;290;11
LT2010;630;FPÖ;Freiheitliche Partei Österreichs;5;290;0;290;59
